GBPAED,4.83952,06/20/2018,23:08:08
GBPAFN,93.946898,06/20/2018,23:08:08
GBPALL,142.975844,06/20/2018,23:08:08
GBPAMD,634.464342,06/20/2018,23:08:08
GBPANG,2.384501,06/20/2018,23:08:08
GBPAOA,324.610898,06/20/2018,23:08:08
GBPARS,36.528574,06/20/2018,23:08:08
GBPAUD,1.787098,06/20/2018,23:08:08
GBPAWG,2.345378,06/20/2018,23:08:08
GBPAZN,2.239312,06/20/2018,23:08:08
GBPBAM,2.229468,06/20/2018,23:08:08
GBPBBD,2.635257,06/20/2018,23:08:08
GBPBDT,110.667594,06/20/2018,23:08:08
GBPBGN,2.225868,06/20/2018,23:08:08
GBPBHD,0.497801,06/20/2018,23:08:08
GBPBIF,2307.140692,06/20/2018,23:08:08
GBPBMD,1.317628,06/20/2018,23:08:08
GBPBND,1.771954,06/20/2018,23:08:08
GBPBOB,9.025001,06/20/2018,23:08:08
GBPBRL,4.966537,06/20/2018,23:08:08
GBPBSD,1.317628,06/20/2018,23:08:08
GBPBTC,0.000195,06/20/2018,23:08:08
GBPBTN,89.961072,06/20/2018,23:08:08
GBPBWP,13.675924,06/20/2018,23:08:08
GBPBYN,2.635438,06/20/2018,23:08:08
GBPBZD,2.63236,06/20/2018,23:08:08
GBPCAD,1.753341,06/20/2018,23:08:08
GBPCDF,2062.750695,06/20/2018,23:08:08
GBPCHF,1.312225,06/20/2018,23:08:08
GBPCLP,843.637868,06/20/2018,23:08:08
GBPCNY,8.526639,06/20/2018,23:08:08
GBPCOP,3851.427383,06/20/2018,23:08:08
GBPCRC,743.537607,06/20/2018,23:08:08
GBPCUP,34.917149,06/20/2018,23:08:08
GBPCVE,125.543619,06/20/2018,23:08:08
GBPCZK,29.387062,06/20/2018,23:08:08
GBPDJF,233.884236,06/20/2018,23:08:08
GBPDKK,8.482114,06/20/2018,23:08:08
GBPDOP,65.301658,06/20/2018,23:08:08
GBPDZD,154.544619,06/20/2018,23:08:08
GBPEGP,23.519658,06/20/2018,23:08:08
GBPERN,19.751669,06/20/2018,23:08:08
GBPETB,35.86584,06/20/2018,23:08:08
GBPEUR,1.137908,06/20/2018,23:08:08
GBPFJD,2.747913,06/20/2018,23:08:08
GBPFKP,0.998896,06/20/2018,23:08:08
GBPGBP,1,06/20/2018,23:08:08
GBPGEL,3.224635,06/20/2018,23:08:08
GBPGHS,6.230398,06/20/2018,23:08:08
GBPGIP,0.999286,06/20/2018,23:08:08
GBPGMD,61.810072,06/20/2018,23:08:08
GBPGNF,11861.289551,06/20/2018,23:08:08
GBPGTQ,9.859152,06/20/2018,23:08:08
GBPGYD,272.828103,06/20/2018,23:08:08
GBPHKD,10.33823,06/20/2018,23:08:08
GBPHNL,31.483408,06/20/2018,23:08:08
GBPHRK,8.396724,06/20/2018,23:08:08
GBPHTG,87.6091,06/20/2018,23:08:08
GBPHUF,368.395678,06/20/2018,23:08:08
GBPIDR,18345.338164,06/20/2018,23:08:08
GBPILS,4.765735,06/20/2018,23:08:08
GBPINR,89.664607,06/20/2018,23:08:08
GBPIQD,1560.071851,06/20/2018,23:08:08
GBPIRR,55946.4961,06/20/2018,23:08:08
GBPISK,143.621252,06/20/2018,23:08:08
GBPJMD,173.281285,06/20/2018,23:08:08
GBPJOD,0.93512,06/20/2018,23:08:08
GBPJPY,145.398959,06/20/2018,23:08:08
GBPKES,132.619286,06/20/2018,23:08:08
GBPKGS,89.971083,06/20/2018,23:08:08
GBPKHR,5325.853521,06/20/2018,23:08:08
GBPKMF,555.881014,06/20/2018,23:08:08
GBPKPW,1185.865495,06/20/2018,23:08:08
GBPKRW,1460.788594,06/20/2018,23:08:08
GBPKWD,0.398844,06/20/2018,23:08:08
GBPKYD,1.080244,06/20/2018,23:08:08
GBPKZT,448.652866,06/20/2018,23:08:08
GBPLAK,11039.089112,06/20/2018,23:08:08
GBPLBP,1983.030742,06/20/2018,23:08:08
GBPLKR,210.556999,06/20/2018,23:08:08
GBPLRD,188.368144,06/20/2018,23:08:08
GBPLSL,17.933301,06/20/2018,23:08:08
GBPLYD,1.786443,06/20/2018,23:08:08
GBPMAD,12.574918,06/20/2018,23:08:08
GBPMDL,22.152018,06/20/2018,23:08:08
GBPMGA,4308.644069,06/20/2018,23:08:08
GBPMKD,69.702537,06/20/2018,23:08:08
GBPMMK,1809.103941,06/20/2018,23:08:08
GBPMNT,3203.153797,06/20/2018,23:08:08
GBPMOP,10.647887,06/20/2018,23:08:08
GBPMRO,467.758317,06/20/2018,23:08:08
GBPMUR,46.117172,06/20/2018,23:08:08
GBPMVR,20.515748,06/20/2018,23:08:08
GBPMWK,943.316396,06/20/2018,23:08:08
GBPMXN,26.829943,06/20/2018,23:08:08
GBPMYR,5.275765,06/20/2018,23:08:08
GBPMZN,77.252546,06/20/2018,23:08:08
GBPNAD,17.98433,06/20/2018,23:08:08
GBPNGN,474.345853,06/20/2018,23:08:08
GBPNIO,41.65023,06/20/2018,23:08:08
GBPNOK,10.774891,06/20/2018,23:08:08
GBPNPR,143.292312,06/20/2018,23:08:08
GBPNZD,1.91939,06/20/2018,23:08:08
GBPOMR,0.507157,06/20/2018,23:08:08
GBPPAB,1.317628,06/20/2018,23:08:08
GBPPEN,4.313521,06/20/2018,23:08:08
GBPPGK,4.255921,06/20/2018,23:08:08
GBPPHP,70.203232,06/20/2018,23:08:08
GBPPKR,160.223593,06/20/2018,23:08:08
GBPPLN,4.907767,06/20/2018,23:08:08
GBPPYG,7493.352047,06/20/2018,23:08:08
GBPQAR,4.7959,06/20/2018,23:08:08
GBPRON,5.311891,06/20/2018,23:08:08
GBPRSD,134.127574,06/20/2018,23:08:08
GBPRUB,83.783236,06/20/2018,23:08:08
GBPRWF,1119.232958,06/20/2018,23:08:08
GBPSAR,4.941366,06/20/2018,23:08:08
GBPSBD,10.495699,06/20/2018,23:08:08
GBPSCR,17.735747,06/20/2018,23:08:08
GBPSDG,23.658284,06/20/2018,23:08:08
GBPSEK,11.697943,06/20/2018,23:08:08
GBPSGD,1.790024,06/20/2018,23:08:08
GBPSHP,0.999293,06/20/2018,23:08:08
GBPSLL,10514.673537,06/20/2018,23:08:08
GBPSOS,758.953989,06/20/2018,23:08:08
GBPSRD,9.789661,06/20/2018,23:08:08
GBPSTD,27894.190112,06/20/2018,23:08:08
GBPSVC,11.529363,06/20/2018,23:08:08
GBPSYP,678.552172,06/20/2018,23:08:08
GBPSZL,17.980328,06/20/2018,23:08:08
GBPTHB,43.231384,06/20/2018,23:08:08
GBPTJS,11.986508,06/20/2018,23:08:08
GBPTMT,4.493112,06/20/2018,23:08:08
GBPTND,3.43229,06/20/2018,23:08:08
GBPTOP,3.035556,06/20/2018,23:08:08
GBPTRY,6.235679,06/20/2018,23:08:08
GBPTTD,8.761575,06/20/2018,23:08:08
GBPTWD,39.781831,06/20/2018,23:08:08
GBPTZS,2988.381226,06/20/2018,23:08:08
GBPUAH,34.732682,06/20/2018,23:08:08
GBPUGX,5095.269057,06/20/2018,23:08:08
GBPUSD,1.317628,06/20/2018,23:08:08
GBPUYU,41.54482,06/20/2018,23:08:08
GBPUZS,10363.146361,06/20/2018,23:08:08
GBPVEF,105146.733947,06/20/2018,23:08:08
GBPVND,30127.570001,06/20/2018,23:08:08
GBPVUV,142.88361,06/20/2018,23:08:08
GBPWST,3.416479,06/20/2018,23:08:08
GBPXAF,746.027943,06/20/2018,23:08:08
GBPXCD,3.558535,06/20/2018,23:08:08
GBPXOF,746.027943,06/20/2018,23:08:08
GBPXPF,135.835494,06/20/2018,23:08:08
GBPYER,328.88002,06/20/2018,23:08:08
GBPZAR,17.991161,06/20/2018,23:08:08
GBPZMW,13.215628,06/20/2018,23:08:08
GBPZWL,424.74407,06/20/2018,23:08:08
