BZDRON,1.942181,08/23/2017,23:16:26
BZDRSD,50.657204,08/23/2017,23:16:26
BZDRUB,29.574962,08/23/2017,23:16:26
BZDRWF,413.313653,08/23/2017,23:16:26
BZDSAR,1.876960,08/23/2017,23:16:26
BZDSBD,3.894077,08/23/2017,23:16:26
BZDSCR,6.793478,08/23/2017,23:16:26
BZDSDG,3.333607,08/23/2017,23:16:26
BZDSEK,4.032824,08/23/2017,23:16:26
BZDSGD,0.680677,08/23/2017,23:16:26
BZDSHP,0.390829,08/23/2017,23:16:26
BZDSLL,3754.120582,08/23/2017,23:16:26
BZDSOS,279.306628,08/23/2017,23:16:27
BZDSRD,3.673909,08/23/2017,23:16:27
BZDSTD,10385.699525,08/23/2017,23:16:27
BZDSVC,4.380061,08/23/2017,23:16:27
BZDSYP,257.772931,08/23/2017,23:16:27
BZDSZL,6.578724,08/23/2017,23:16:27
BZDTHB,16.683313,08/23/2017,23:16:27
BZDTJS,4.408588,08/23/2017,23:16:27
BZDTMT,1.706874,08/23/2017,23:16:27
BZDTND,1.218538,08/23/2017,23:16:27
BZDTOP,1.109117,08/23/2017,23:16:27
BZDTRY,1.740061,08/23/2017,23:16:27
BZDTTD,3.339916,08/23/2017,23:16:27
BZDTWD,15.145113,08/23/2017,23:16:27
BZDTZS,1116.725713,08/23/2017,23:16:27
BZDUAH,12.774067,08/23/2017,23:16:27
BZDUGX,1796.171494,08/23/2017,23:16:27
BZDUSD,0.500549,08/23/2017,23:16:27
BZDUYU,14.405813,08/23/2017,23:16:28
BZDUZS,2087.291009,08/23/2017,23:16:28
BZDVEF,4.992964,08/23/2017,23:16:28
BZDVND,11376.987795,08/23/2017,23:16:28
BZDVUV,51.456482,08/23/2017,23:16:28
BZDWST,1.257405,08/23/2017,23:16:28
BZDXAF,277.829950,08/23/2017,23:16:28
BZDXCD,1.353402,08/23/2017,23:16:28
BZDXOF,274.971832,08/23/2017,23:16:28
BZDXPF,50.754695,08/23/2017,23:16:28
BZDYER,124.611777,08/23/2017,23:16:28
BZDZAR,6.578673,08/23/2017,23:16:28
BZDZMK,4505.540303,08/23/2017,23:16:28
BZDZWL,161.354614,08/23/2017,23:16:28
