GBPQAR,4.92005,05/10/2018,23:31:08
GBPRON,5.257984,05/10/2018,23:31:08
GBPRSD,134.309893,05/10/2018,23:31:08
GBPRUB,83.595937,05/10/2018,23:31:08
GBPRWF,1144.122676,05/10/2018,23:31:08
GBPSAR,5.069143,05/10/2018,23:31:08
GBPSBD,10.548806,05/10/2018,23:31:08
GBPSCR,18.153558,05/10/2018,23:31:08
GBPSDG,24.270686,05/10/2018,23:31:08
GBPSEK,11.679254,05/10/2018,23:31:08
GBPSGD,1.807365,05/10/2018,23:31:08
GBPSHP,0.999472,05/10/2018,23:31:08
GBPSLL,10543.539459,05/10/2018,23:31:08
GBPSOS,774.54448,05/10/2018,23:31:08
GBPSRD,10.029398,05/10/2018,23:31:08
GBPSTD,27792.364259,05/10/2018,23:31:08
GBPSVC,11.827876,05/10/2018,23:31:08
GBPSYP,696.116884,05/10/2018,23:31:08
GBPSZL,16.617566,05/10/2018,23:31:08
GBPTHB,43.201475,05/10/2018,23:31:08
GBPTJS,12.110876,05/10/2018,23:31:08
GBPTMT,4.609419,05/10/2018,23:31:08
GBPTND,3.435711,05/10/2018,23:31:08
GBPTOP,2.990444,05/10/2018,23:31:08
GBPTRY,5.724469,05/10/2018,23:31:08
GBPTTD,8.988366,05/10/2018,23:31:08
GBPTWD,40.153279,05/10/2018,23:31:08
GBPTZS,3076.550354,05/10/2018,23:31:08
GBPUAH,35.38813,05/10/2018,23:31:08
GBPUGX,5013.588059,05/10/2018,23:31:08
GBPUSD,1.351736,05/10/2018,23:31:08
GBPUYU,39.173251,05/10/2018,23:31:08
GBPUZS,10854.438998,05/10/2018,23:31:08
GBPVEF,94384.953214,05/10/2018,23:31:08
GBPVND,30776.321074,05/10/2018,23:31:08
GBPVUV,146.528165,05/10/2018,23:31:08
GBPWST,3.490314,05/10/2018,23:31:08
GBPXAF,743.400659,05/10/2018,23:31:08
GBPXCD,3.648772,05/10/2018,23:31:08
GBPXOF,743.400659,05/10/2018,23:31:08
GBPXPF,135.365315,05/10/2018,23:31:08
GBPYER,337.798772,05/10/2018,23:31:08
GBPZAR,16.617564,05/10/2018,23:31:08
GBPZMW,13.314263,05/10/2018,23:31:08
GBPZWL,435.738814,05/10/2018,23:31:08
