"ZMKUSD=X",N/A,N/A,N/A
"ZMKCAD=X",N/A,N/A,N/A
"ZMKEUR=X",N/A,N/A,N/A
"ZMKAED=X",N/A,N/A,N/A
"ZMKAFN=X",N/A,N/A,N/A
"ZMKALL=X",N/A,N/A,N/A
"ZMKAMD=X",N/A,N/A,N/A
"ZMKARS=X",N/A,N/A,N/A
"ZMKAUD=X",N/A,N/A,N/A
"ZMKAZN=X",N/A,N/A,N/A
"ZMKBAM=X",N/A,N/A,N/A
"ZMKBDT=X",N/A,N/A,N/A
"ZMKBGN=X",N/A,N/A,N/A
"ZMKBHD=X",N/A,N/A,N/A
"ZMKBIF=X",N/A,N/A,N/A
"ZMKBND=X",N/A,N/A,N/A
"ZMKBOB=X",N/A,N/A,N/A
"ZMKBRL=X",N/A,N/A,N/A
"ZMKBWP=X",N/A,N/A,N/A
"ZMKBYR=X",N/A,N/A,N/A
"ZMKBZD=X",N/A,N/A,N/A
"ZMKCDF=X",N/A,N/A,N/A
"ZMKCHF=X",N/A,N/A,N/A
"ZMKCLP=X",N/A,N/A,N/A
"ZMKCNY=X",N/A,N/A,N/A
"ZMKCOP=X",N/A,N/A,N/A
"ZMKCRC=X",N/A,N/A,N/A
"ZMKCVE=X",N/A,N/A,N/A
"ZMKCZK=X",N/A,N/A,N/A
"ZMKDJF=X",N/A,N/A,N/A
"ZMKDKK=X",N/A,N/A,N/A
"ZMKDOP=X",N/A,N/A,N/A
"ZMKDZD=X",N/A,N/A,N/A
"ZMKEEK=X",N/A,N/A,N/A
"ZMKEGP=X",N/A,N/A,N/A
"ZMKERN=X",N/A,N/A,N/A
"ZMKETB=X",N/A,N/A,N/A
"ZMKGBP=X",N/A,N/A,N/A
"ZMKGEL=X",N/A,N/A,N/A
"ZMKGHS=X",N/A,N/A,N/A
"ZMKGNF=X",N/A,N/A,N/A
"ZMKGTQ=X",N/A,N/A,N/A
"ZMKHKD=X",N/A,N/A,N/A
"ZMKHNL=X",N/A,N/A,N/A
"ZMKHRK=X",N/A,N/A,N/A
"ZMKHUF=X",N/A,N/A,N/A
"ZMKIDR=X",N/A,N/A,N/A
"ZMKILS=X",N/A,N/A,N/A
"ZMKINR=X",N/A,N/A,N/A
"ZMKIQD=X",N/A,N/A,N/A
"ZMKIRR=X",N/A,N/A,N/A
"ZMKISK=X",N/A,N/A,N/A
"ZMKJMD=X",N/A,N/A,N/A
"ZMKJOD=X",N/A,N/A,N/A
"ZMKJPY=X",N/A,N/A,N/A
"ZMKKES=X",N/A,N/A,N/A
"ZMKKHR=X",N/A,N/A,N/A
"ZMKKMF=X",N/A,N/A,N/A
"ZMKKRW=X",N/A,N/A,N/A
"ZMKKWD=X",N/A,N/A,N/A
"ZMKKZT=X",N/A,N/A,N/A
"ZMKLBP=X",N/A,N/A,N/A
"ZMKLKR=X",N/A,N/A,N/A
"ZMKLTL=X",N/A,N/A,N/A
"ZMKLVL=X",N/A,N/A,N/A
"ZMKLYD=X",N/A,N/A,N/A
"ZMKMAD=X",N/A,N/A,N/A
"ZMKMDL=X",N/A,N/A,N/A
"ZMKMGA=X",N/A,N/A,N/A
"ZMKMKD=X",N/A,N/A,N/A
"ZMKMMK=X",N/A,N/A,N/A
"ZMKMOP=X",N/A,N/A,N/A
"ZMKMUR=X",N/A,N/A,N/A
"ZMKMXN=X",N/A,N/A,N/A
"ZMKMYR=X",N/A,N/A,N/A
"ZMKMZN=X",N/A,N/A,N/A
"ZMKNAD=X",N/A,N/A,N/A
"ZMKNGN=X",N/A,N/A,N/A
"ZMKNIO=X",N/A,N/A,N/A
"ZMKNOK=X",N/A,N/A,N/A
"ZMKNPR=X",N/A,N/A,N/A
"ZMKNZD=X",N/A,N/A,N/A
"ZMKOMR=X",N/A,N/A,N/A
"ZMKPAB=X",N/A,N/A,N/A
"ZMKPEN=X",N/A,N/A,N/A
"ZMKPHP=X",N/A,N/A,N/A
"ZMKPKR=X",N/A,N/A,N/A
"ZMKPLN=X",N/A,N/A,N/A
"ZMKPYG=X",N/A,N/A,N/A
"ZMKQAR=X",N/A,N/A,N/A
"ZMKRON=X",N/A,N/A,N/A
"ZMKRSD=X",N/A,N/A,N/A
"ZMKRUB=X",N/A,N/A,N/A
"ZMKRWF=X",N/A,N/A,N/A
"ZMKSAR=X",N/A,N/A,N/A
"ZMKSDG=X",N/A,N/A,N/A
"ZMKSEK=X",N/A,N/A,N/A
"ZMKSGD=X",N/A,N/A,N/A
"ZMKSOS=X",N/A,N/A,N/A
"ZMKSYP=X",N/A,N/A,N/A
"ZMKTHB=X",N/A,N/A,N/A
"ZMKTND=X",N/A,N/A,N/A
"ZMKTOP=X",N/A,N/A,N/A
"ZMKTRY=X",N/A,N/A,N/A
"ZMKTTD=X",N/A,N/A,N/A
"ZMKTWD=X",N/A,N/A,N/A
"ZMKTZS=X",N/A,N/A,N/A
"ZMKUAH=X",N/A,N/A,N/A
"ZMKUGX=X",N/A,N/A,N/A
"ZMKUYU=X",N/A,N/A,N/A
"ZMKUZS=X",N/A,N/A,N/A
"ZMKVEF=X",N/A,N/A,N/A
"ZMKVND=X",N/A,N/A,N/A
"ZMKXAF=X",N/A,N/A,N/A
"ZMKXOF=X",N/A,N/A,N/A
"ZMKYER=X",N/A,N/A,N/A
"ZMKZAR=X",N/A,N/A,N/A
"ZMKZMK=X",N/A,N/A,N/A
